Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,29.10.,2236,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,30.10.,2221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,31.10.,2299,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,01.11.,2177,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,02.11.,2369,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,03.11.,2331,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,04.11.,2241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,05.11.,2121,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,06.11.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,07.11.,2323,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,08.11.,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,09.11.,2298,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,10.11.,2321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,11.11.,2224,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,12.11.,2251,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,13.11.,2476,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,14.11.,2278,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,15.11.,2287,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,16.11.,2323,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,17.11.,2266,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,18.11.,2276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,19.11.,2196,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,20.11.,2339,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,21.11.,2253,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,22.11.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,23.11.,2359,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,24.11.,2260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,25.11.,2237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,26.11.,2216,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,27.11.,2288,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,28.11.,2300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,29.11.,2289,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,30.11.,2275,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,01.12.,2325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,02.12.,2341,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,03.12.,2209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,04.12.,2192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,05.12.,2316,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,06.12.,2373,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,07.12.,2338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,08.12.,2344,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,09.12.,2282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,10.12.,2189,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,11.12.,2238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,12.12.,2327,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,13.12.,2336,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,14.12.,2386,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,15.12.,2426,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,16.12.,2301,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,17.12.,2233,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,18.12.,2350,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,19.12.,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,20.12.,2377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,21.12.,2217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,22.12.,2335,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,23.12.,2439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,24.12.,2392,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,25.12.,2452,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,26.12.,2468,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,27.12.,2394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,28.12.,2535,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,29.12.,2502,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,30.12.,2531,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2000,Insgesamt,31.12.,2401,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,Insgesamt,828541,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.01.,2540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.01.,2650,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.01.,2482,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.01.,2462,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.01.,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.01.,2426,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.01.,2333,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.01.,2496,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.01.,2397,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.01.,2332,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.01.,2298,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.01.,2319,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.01.,2327,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.01.,2326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.01.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.01.,2313,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.01.,2425,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.01.,2471,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.01.,2451,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,20.01.,2284,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,21.01.,2311,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,22.01.,2465,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,23.01.,2491,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,24.01.,2540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,25.01.,2520,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,26.01.,2391,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,27.01.,2357,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,28.01.,2387,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,29.01.,2355,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,30.01.,2400,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,31.01.,2426,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.02.,2384,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.02.,2414,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.02.,2374,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.02.,2395,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.02.,2513,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.02.,2363,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.02.,2441,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.02.,2493,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.02.,2350,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.02.,2366,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.02.,2158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.02.,2302,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.02.,2256,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.02.,2384,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.02.,2252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.02.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.02.,2248,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.02.,2182,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.02.,2291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,20.02.,2353,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,21.02.,2297,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,22.02.,2338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,23.02.,2321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,24.02.,2290,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,25.02.,2252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,26.02.,2397,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,27.02.,2446,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,28.02.,2403,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,29.02.,X,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.03.,2540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.03.,2451,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.03.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.03.,2391,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.03.,2428,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.03.,2366,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.03.,2360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.03.,2471,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.03.,2433,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.03.,2331,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.03.,2300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.03.,2474,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.03.,2359,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.03.,2424,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.03.,2311,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.03.,2334,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.03.,2323,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.03.,2302,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.03.,2300,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,20.03.,2412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,21.03.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,22.03.,2439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,23.03.,2303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,24.03.,2320,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,25.03.,2182,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,26.03.,2343,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,27.03.,2288,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,28.03.,2385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,29.03.,2363,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,30.03.,2309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,31.03.,2287,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.04.,2254,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.04.,2420,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.04.,2469,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.04.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.04.,2356,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.04.,2249,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.04.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.04.,2167,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.04.,2282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.04.,2293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.04.,2276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.04.,2212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.04.,2220,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.04.,2216,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.04.,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.04.,2253,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.04.,2348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.04.,2343,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.04.,2348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,20.04.,2380,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,21.04.,2264,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,22.04.,2281,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,23.04.,2408,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,24.04.,2274,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,25.04.,2350,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,26.04.,2368,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,27.04.,2271,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,28.04.,2315,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,29.04.,2309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,30.04.,2274,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.05.,2370,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.05.,2265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.05.,2458,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.05.,2342,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.05.,2149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.05.,2180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.05.,2285,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.05.,2286,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.05.,2221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.05.,2255,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.05.,2341,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.05.,2189,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.05.,2293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.05.,2255,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.05.,2291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.05.,2248,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.05.,2122,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.05.,2098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.05.,2112,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,20.05.,2081,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,21.05.,2268,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,22.05.,2289,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,23.05.,2142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,24.05.,2290,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,25.05.,2232,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,26.05.,2154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,27.05.,2200,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,28.05.,2274,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,29.05.,2246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,30.05.,2189,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,31.05.,2259,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.06.,2212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.06.,2201,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.06.,2050,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.06.,2060,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.06.,2198,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.06.,2219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.06.,2238,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.06.,2160,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.06.,2065,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.06.,2068,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.06.,2224,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.06.,2110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.06.,2195,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.06.,2130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.06.,2242,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.06.,2276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.06.,2137,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.06.,2087,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.06.,2115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,20.06.,2183,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,21.06.,2117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,22.06.,2163,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,23.06.,2035,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,24.06.,2159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,25.06.,2217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,26.06.,2308,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,27.06.,2352,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,28.06.,2326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,29.06.,2182,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,30.06.,2211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,01.07.,2193,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,02.07.,2084,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,03.07.,2116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,04.07.,2223,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,05.07.,2344,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,06.07.,2383,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,07.07.,2525,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,08.07.,2210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,09.07.,2180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,10.07.,2189,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,11.07.,2120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,12.07.,2174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,13.07.,2176,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,14.07.,2208,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,15.07.,2032,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,16.07.,2119,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,17.07.,2151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,18.07.,2130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2001,Insgesamt,19.07.,2235,e
