Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,Insgesamt,1023687,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.01.,3559,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.01.,3546,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.01.,3444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.01.,3735,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.01.,3569,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.01.,3654,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.01.,3584,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.01.,3566,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.01.,3468,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.01.,3343,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.01.,3561,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.01.,3608,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.01.,3530,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.01.,3589,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.01.,3606,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.01.,3378,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.01.,3260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.01.,3489,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.01.,3528,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.01.,3500,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.01.,3547,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.01.,3578,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.01.,3319,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.01.,3168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.01.,3354,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.01.,3312,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.01.,3314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.01.,3292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.01.,3326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.01.,3091,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,31.01.,2985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.02.,3203,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.02.,3178,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.02.,3261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.02.,3086,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.02.,3052,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.02.,3128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.02.,2865,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.02.,3057,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.02.,3071,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.02.,2988,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.02.,2997,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.02.,3149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.02.,2953,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.02.,2731,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.02.,2990,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.02.,3138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.02.,2995,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.02.,2915,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.02.,2911,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.02.,2798,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.02.,2746,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.02.,2799,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.02.,2766,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.02.,2776,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.02.,2788,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.02.,2685,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.02.,2654,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.02.,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.02.,X,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.03.,2716,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.03.,2675,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.03.,2663,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.03.,2731,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.03.,2697,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.03.,2484,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.03.,2489,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.03.,2735,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.03.,2739,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.03.,2603,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.03.,2684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.03.,2656,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.03.,2678,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.03.,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.03.,2756,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.03.,2614,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.03.,2635,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.03.,2656,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.03.,2710,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.03.,2499,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.03.,2504,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.03.,2699,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.03.,2587,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.03.,2744,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.03.,2764,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.03.,2780,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.03.,2531,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.03.,2332,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.03.,2605,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.03.,2720,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,31.03.,2704,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.04.,2800,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.04.,2605,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.04.,2510,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.04.,2576,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.04.,2658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.04.,2720,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.04.,2710,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.04.,2686,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.04.,2789,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.04.,2713,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.04.,2597,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.04.,2793,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.04.,2759,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.04.,2694,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.04.,2767,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.04.,2793,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.04.,2690,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.04.,2602,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.04.,2879,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.04.,2809,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.04.,2806,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.04.,2699,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.04.,2821,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.04.,2723,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.04.,2545,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.04.,2735,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.04.,2880,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.04.,2828,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.04.,2832,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.04.,2858,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.05.,2808,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.05.,2614,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.05.,2738,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.05.,2760,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.05.,2890,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.05.,2709,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.05.,2759,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.05.,2658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.05.,2815,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.05.,2911,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.05.,2955,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.05.,2608,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.05.,2497,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.05.,2674,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.05.,2524,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.05.,2410,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.05.,2604,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.05.,2505,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.05.,2548,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.05.,2560,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.05.,2648,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.05.,2547,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.05.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.05.,2400,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.05.,2550,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.05.,2477,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.05.,2541,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.05.,2457,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.05.,2409,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.05.,2359,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,31.05.,2542,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.06.,2571,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.06.,2634,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.06.,2651,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.06.,2806,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.06.,2659,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.06.,2328,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.06.,2535,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.06.,2473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.06.,2578,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.06.,2532,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.06.,2564,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.06.,2541,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.06.,2219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.06.,2394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.06.,2543,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.06.,2581,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.06.,2758,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.06.,2979,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.06.,2967,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.06.,2854,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.06.,2762,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.06.,2500,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.06.,2428,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.06.,2429,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.06.,2344,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.06.,2411,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.06.,2317,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.06.,2573,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.06.,2481,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.06.,2424,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.07.,2339,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.07.,2439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.07.,2419,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.07.,2338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.07.,2408,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.07.,2479,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.07.,2448,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.07.,2518,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.07.,2374,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.07.,2439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.07.,2328,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.07.,2521,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.07.,2621,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.07.,2509,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.07.,2563,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.07.,2644,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.07.,2437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.07.,2367,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.07.,2520,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.07.,2480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.07.,2382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.07.,2534,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.07.,2573,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.07.,2525,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.07.,2599,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.07.,2497,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.07.,2523,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.07.,2438,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.07.,2444,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.07.,2525,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,31.07.,2473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.08.,2311,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.08.,2330,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.08.,2381,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.08.,2452,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.08.,2522,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.08.,2567,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.08.,2466,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.08.,2303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.08.,2433,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.08.,2497,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.08.,2501,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.08.,2472,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.08.,2657,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.08.,2583,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.08.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.08.,2642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.08.,2470,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.08.,2483,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.08.,2552,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.08.,2521,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.08.,2411,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.08.,2422,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.08.,2478,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.08.,2387,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.08.,2525,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.08.,2526,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.08.,2386,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.08.,2425,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.08.,2424,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.08.,2431,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,31.08.,2427,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.09.,2516,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.09.,2504,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.09.,2601,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.09.,2492,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.09.,2370,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.09.,2622,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.09.,2645,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.09.,2655,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.09.,2920,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.09.,2875,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.09.,2674,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.09.,2488,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.09.,2582,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.09.,2694,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.09.,2746,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.09.,2627,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.09.,2583,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.09.,2440,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.09.,2385,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.09.,2511,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.09.,2510,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.09.,2572,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.09.,2618,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.09.,2759,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.09.,2635,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.09.,2552,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.09.,2694,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.09.,2536,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29.09.,2556,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30.09.,2569,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,01.10.,2575,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,02.10.,2721,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,03.10.,2478,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,04.10.,2496,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,05.10.,2707,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,06.10.,2551,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,07.10.,2663,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,08.10.,2764,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,09.10.,2518,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,10.10.,2510,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,11.10.,2706,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,12.10.,2725,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,13.10.,2572,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,14.10.,2777,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,15.10.,2742,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,16.10.,2689,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,17.10.,2738,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,18.10.,2849,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,19.10.,2912,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,20.10.,2906,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,21.10.,2890,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,22.10.,2828,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23.10.,2710,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24.10.,2666,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25.10.,2800,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26.10.,2869,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27.10.,2863,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28.10.,2992,e
